  8016     5.40000     296.35249     298.28362     297.91379     297.18816     296.68056     296.39109     293.68108       0.36956       0.36977       0.37016       0.36983       0.35619       0.32451       7.76967       1.26431
  8064     5.40000     298.08999     300.32251     299.87970     298.81018     297.08589     296.36598     293.70172       0.35876       0.35899       0.35961       0.36085       0.35687       0.32539       8.05770       1.41101
  8112     5.39640     299.82791     300.60000     300.25215     299.43490     297.66311     296.37216     293.72223       0.35245       0.35267       0.35333       0.35510       0.35546       0.32622       7.57998       1.49086
  8160     5.39290     301.13978     301.51658     301.11101     300.12025     298.16327     296.40639     293.74274       0.34759       0.34780       0.34849       0.35067       0.35332       0.32694       7.09509       1.57488
  8208     5.38930     299.99708     301.11355     300.92286     300.34443     298.61969     296.46429     293.76325       0.34477       0.34495       0.34555       0.34756       0.35105       0.32755       6.61684       1.49917
  8256     5.38570     299.39541     299.48548     299.57792     299.66948     298.81957     296.53587     293.78459       0.34469       0.34478       0.34507       0.34617       0.34905       0.32806       3.71460       1.37970
  8304     5.38210     297.51979     298.74725     298.79983     298.88198     298.66807     296.60269     293.80656       0.35975       0.35814       0.35501       0.34978       0.34779       0.32849       5.01832       1.29549
  8352     5.37860     297.68395     299.58667     299.37975     298.95124     298.47704     296.65514     293.82854       0.36917       0.36869       0.36700       0.36076       0.34876       0.32890       6.75493       1.38778
  8400     5.37500     298.88229     300.71824     300.43688     299.75098     298.55567     296.70152     293.85051       0.36412       0.36385       0.36321       0.36106       0.35088       0.32936       7.43191       1.48075
  8448     5.37500     299.30437     300.64439     300.47668     300.02974     298.78629     296.75485     293.87249       0.35881       0.35868       0.35839       0.35747       0.35172       0.32987       6.01753       1.49640
  8496     5.35710     299.28187     299.88472     299.85218     299.71459     298.90808     296.81475     293.89532       0.35856       0.35795       0.35682       0.35552       0.35173       0.33039       5.03087       1.45291
  8544     5.33930     299.31083     299.17126     299.21992     299.28066     298.85663     296.87198     293.91876       0.37004       0.36895       0.36619       0.35935       0.35190       0.33088       2.89539       1.41657
  8592     5.32140     296.88541     298.23185     298.36465     298.61201     298.65505     296.92015     293.94220       0.38906       0.38851       0.38689       0.37992       0.35660       0.33144       4.03085       1.23416
  8640     5.30360     297.42624     298.49132     298.44606     298.35718     298.36791     296.95235     293.96564       0.38048       0.38022       0.37950       0.37678       0.36260       0.33228       5.35644       1.31122
  8688     5.28570     298.28770     300.21382     299.84677     299.07201     298.28017     296.97110     293.98907       0.38151       0.38123       0.38048       0.37787       0.36600       0.33332       7.93221       1.44714
  8736     5.26790     299.68603     302.12645     301.64639     300.50077     298.62314     296.99612     294.01251       0.36690       0.36718       0.36792       0.36948       0.36673       0.33447       8.09619       1.55133
  8784     5.25000     299.87104     302.88456     302.44653     301.36762     299.17825     297.04565     294.03595       0.35958       0.35984       0.36061       0.36274       0.36459       0.33553       8.13708       1.57542
  8832     5.25000     300.17874     303.42785     303.00855     301.96042     299.70978     297.12094     294.06023       0.35424       0.35449       0.35529       0.35783       0.36168       0.33640       8.00263       1.60078
  8880     5.34820     300.46166     303.96074     303.54434     302.48958     300.18645     297.21731     294.08513       0.34979       0.35003       0.35085       0.35364       0.35866       0.33709       7.74875       1.60209
  8928     5.44640     300.72208     303.98642     303.65470     302.78507     300.60713     297.33026     294.11013       0.34587       0.34609       0.34693       0.34991       0.35575       0.33762       7.71594       1.61961
  8976     5.54460     300.39395     303.41379     303.23455     302.69213     300.89407     297.45331     294.13620       0.34252       0.34273       0.34355       0.34660       0.35303       0.33800       7.88640       1.61217
  9024     5.64290     300.04228     303.16065     302.95543     302.42070     300.98929     297.57653     294.16262       0.33970       0.33991       0.34072       0.34381       0.35054       0.33827       7.95311       1.59897
  9072     5.74110     300.41958     303.74572     303.42848     302.64988     301.05257     297.69325     294.19008       0.33649       0.33669       0.33757       0.34097       0.34823       0.33845       8.13840       1.63534
  9120     5.83930     300.57416     303.53941     303.33892     302.78188     301.18765     297.80653     294.21791       0.33364       0.33384       0.33470       0.33818       0.34603       0.33855       7.22546       1.63726
  9168     5.93750     300.10645     303.19219     303.03687     302.59403     301.25152     297.91673     294.24632       0.33916       0.33850       0.33750       0.33729       0.34405       0.33857       7.80818       1.62197
  9216     5.93750     300.73937     302.32253     302.32703     302.22670     301.23840     298.02057     294.27560       0.33494       0.33510       0.33568       0.33757       0.34260       0.33855       5.51204       1.55859
  9264     5.95890     298.71166     301.39265     301.44402     301.50186     301.05393     298.11190     294.30490       0.33663       0.33642       0.33615       0.33681       0.34140       0.33849       6.88337       1.45349
  9312     5.98040     299.43708     302.65022     302.35139     301.69733     300.83988     298.18487     294.33451       0.34467       0.34387       0.34214       0.33888       0.34051       0.33841       8.32458       1.57082
  9360     6.00180     301.12666     303.89183     303.50470     302.58335     300.94512     298.25045     294.36519       0.33523       0.33541       0.33608       0.33807       0.34000       0.33831       7.48350       1.65447
  9408     6.02320     302.18812     304.53644     304.13583     303.18084     301.23245     298.32277     294.39595       0.33018       0.33037       0.33119       0.33426       0.33910       0.33820       7.15213       1.70591
  9456     6.04460     302.57062     304.67616     304.37803     303.57711     301.56103     298.40616     294.42671       0.32650       0.32668       0.32754       0.33104       0.33788       0.33806       7.10414       1.72726
  9504     6.06610     302.09895     304.82685     304.51395     303.69731     301.81077     298.49853     294.45753       0.32318       0.32337       0.32432       0.32826       0.33655       0.33790       7.31007       1.70542
  9552     6.08750     301.64478     304.07716     303.96022     303.55967     301.99296     298.59551     294.48938       0.32020       0.32039       0.32137       0.32564       0.33516       0.33770       7.60773       1.68828
  9600     6.08750     301.18520     304.11994     303.90616     303.34977     302.01428     298.69032     294.52161       0.31727       0.31747       0.31855       0.32324       0.33377       0.33747       7.73910       1.65924
  9648     6.06960     301.22583     302.92033     302.92664     302.87350     301.98745     298.77841     294.55383       0.31563       0.31580       0.31678       0.32128       0.33242       0.33721       6.03773       1.62081
  9696     6.05180     299.17437     303.18678     303.04355     302.67404     301.82655     298.85486     294.58619       0.33276       0.33111       0.32783       0.32343       0.33129       0.33693       8.43506       1.58362
  9744     6.03390     298.13458     301.76754     301.91852     302.15428     301.70156     298.92055     294.61964       0.33858       0.33757       0.33497       0.32896       0.33081       0.33664       7.50198       1.45500
  9792     6.01610     301.92187     303.86053     303.33950     302.35947     301.47923     298.97242     294.65334       0.32697       0.32713       0.32777       0.32939       0.33083       0.33636       7.03925       1.70940
  9840     5.99820     301.75666     302.00835     302.32411     302.70440     301.63930     299.02015     294.68703       0.33043       0.32935       0.32747       0.32721       0.33058       0.33608       1.06760       1.60331
  9888     5.98040     297.75312     299.54120     299.85533     300.56931     301.28878     299.06424     294.72072       0.37691       0.37471       0.36886       0.35192       0.33228       0.33582       3.86617       1.30191
  9936     5.96250     298.44374     300.55217     300.46199     300.34392     300.71831     299.08093     294.75441       0.35998       0.35987       0.35936       0.35656       0.33754       0.33567       7.43542       1.44494
  9984     5.96250     300.05145     302.58313     302.20652     301.39977     300.57084     299.07758     294.78810       0.34876       0.34894       0.34941       0.34980       0.34036       0.33562       7.82486       1.57007
 10032     5.91610     301.37833     303.79793     303.39456     302.44856     300.83774     299.07932     294.82179       0.34077       0.34096       0.34160       0.34334       0.34103       0.33561       7.54014       1.66472
 10080     5.86960     300.84208     303.74480     303.53889     302.92841     301.22680     299.09957     294.85548       0.33505       0.33523       0.33595       0.33839       0.34054       0.33561       7.86289       1.62550
 10128     5.82320     300.56082     302.65122     302.63620     302.49883     301.44389     299.13524     294.88918       0.33162       0.33179       0.33247       0.33505       0.33952       0.33559       7.13695       1.57755
 10176     5.77680     300.99603     302.58470     302.45466     302.14891     301.42062     299.17265     294.92287       0.32915       0.32932       0.33003       0.33276       0.33836       0.33553       7.25358       1.60032
 10224     5.73040     300.85354     302.38061     302.31641     302.11349     301.38622     299.20564     294.95634       0.32707       0.32723       0.32793       0.33076       0.33714       0.33546       6.96183       1.59509
 10272     5.68390     301.44687     304.06041     303.61771     302.63804     301.38540     299.23479     294.98871       0.32399       0.32418       0.32507       0.32859       0.33588       0.33535       6.95673       1.62921
 10320     5.63750     301.99541     304.26345     304.00511     303.32853     301.65507     299.26938     295.02094       0.32062       0.32081       0.32179       0.32587       0.33452       0.33522       7.20594       1.67778
 10368     5.63750     301.98958     304.51512     304.22196     303.48924     301.89195     299.31538     295.05316       0.31777       0.31796       0.31898       0.32340       0.33314       0.33505       7.07539       1.66795
 10416     5.57500     301.63000     303.59370     303.59790     303.43242     302.09179     299.36948     295.08594       0.32757       0.32626       0.32357       0.32228       0.33182       0.33486       5.81885       1.58516
 10464     5.51250     298.22770     300.40751     300.85854     301.75301     301.95920     299.42415     295.11961       0.33956       0.33875       0.33648       0.32964       0.33116       0.33465       4.27293       1.31780
 10512     5.45000     297.53228     299.97646     300.11151     300.50348     301.35831     299.45569     295.15331       0.35158       0.35044       0.34737       0.33888       0.33172       0.33444       5.95374       1.33639
 10560     5.38750     298.71353     301.09238     300.97119     300.76675     300.90813     299.45727     295.18676       0.34871       0.34819       0.34695       0.34316       0.33334       0.33427       7.11238       1.46123
 10608     5.32500     300.09979     301.96166     301.78609     301.39081     300.81279     299.44601     295.21912       0.33985       0.34001       0.34041       0.34084       0.33468       0.33414       7.48337       1.55269
 10656     5.26250     300.78229     302.30017     302.13705     301.73466     300.89641     299.43674     295.25134       0.33476       0.33492       0.33544       0.33679       0.33512       0.33403       7.06210       1.58506
 10704     5.20000     301.67916     303.80791     303.36779     302.38898     301.04890     299.43447     295.28357       0.32995       0.33013       0.33084       0.33315       0.33489       0.33393       7.15756       1.63827
 10752     5.20000     301.60854     302.88969     302.86592     302.67688     301.37327     299.44605     295.31580       0.33366       0.33252       0.33071       0.33046       0.33421       0.33382       5.57699       1.61321
 10800     5.18750     298.77291     301.85315     301.90401     301.93807     301.41953     299.46794     295.34802       0.35023       0.34876       0.34518       0.33629       0.33389       0.33371       6.08265       1.46918
 10848     5.17500     299.21541     301.25968     301.31855     301.44217     301.28103     299.48658     295.38025       0.36923       0.36749       0.36314       0.35090       0.33538       0.33360       6.14403       1.49195
 10896     5.16250     299.68562     302.05996     301.88120     301.49389     301.10626     299.49732     295.41248       0.35805       0.35820       0.35839       0.35705       0.33965       0.33357       7.40468       1.54040
 10944     5.15000     300.69229     300.82045     301.01250     301.33722     301.08312     299.50376     295.44470       0.35000       0.35017       0.35050       0.35049       0.34204       0.33362       3.18418       1.46301
 10992     5.13750     298.23354     299.92093     300.05919     300.38673     300.80292     299.50263     295.47624       0.36512       0.36348       0.35962       0.35169       0.34311       0.33372       4.86195       1.36347
 11040     5.12500     298.05333     300.43898     300.41499     300.36514     300.49756     299.48558     295.50700       0.37428       0.37368       0.37193       0.36526       0.34641       0.33387       6.39026       1.39292
 11088     5.11250     299.65249     301.16198     301.01439     300.71665     300.39067     299.46014     295.53777       0.36132       0.36154       0.36201       0.36209       0.35043       0.33415       6.30750       1.48631
 11136     5.11250     298.27041     302.35129     302.09622     301.45783     300.49327     299.43689     295.56853       0.36261       0.36211       0.36097       0.35825       0.35161       0.33452       7.80444       1.47790
 11184     5.13210     299.31791     301.46060     301.48454     301.45183     300.71711     299.42668     295.59929       0.36402       0.36353       0.36232       0.35910       0.35232       0.33490       5.89334       1.43271
 11232     5.15180     297.69291     300.33070     300.46438     300.72012     300.68177     299.42357     295.62945       0.37333       0.37237       0.37002       0.36397       0.35357       0.33531       5.37564       1.32409
 11280     5.17140     298.03145     300.98493     300.85180     300.60860     300.48713     299.41389     295.65875       0.37488       0.37400       0.37215       0.36857       0.35650       0.33579       6.69674       1.42089
 11328     5.19110     300.12458     301.94355     301.72429     301.24251     300.51136     299.40059     295.68805       0.37440       0.37462       0.37475       0.37251       0.35973       0.33639       6.68137       1.54159
 11376     5.21070     298.74458     299.74980     300.11435     300.76380     300.62591     299.39515     295.71735       0.37456       0.37368       0.37168       0.36780       0.36116       0.33710       1.91121       1.35130
 11424     5.23040     297.17083     298.84903     298.99421     299.39870     300.22836     299.38323     295.74664       0.39093       0.39009       0.38796       0.38130       0.36457       0.33788       4.80488       1.26372
 11472     5.25000     297.84520     299.30325     299.31079     299.37465     299.83581     299.34886     295.77594       0.39310       0.39295       0.39239       0.38917       0.37144       0.33893       5.90580       1.33077
 11520     5.25000     298.74166     300.40374     300.24379     299.90943     299.70002     299.30270     295.80472       0.37824       0.37853       0.37916       0.38011       0.37476       0.34034       7.07956       1.42830
 11568     5.28040     299.42187     301.82373     301.50397     300.78044     299.84841     299.26078     295.83257       0.36945       0.36975       0.37054       0.37243       0.37316       0.34173       7.49962       1.50049
 11616     5.31070     299.96874     302.72774     302.41339     301.65115     300.22443     299.23749     295.86040       0.36357       0.36384       0.36464       0.36689       0.37004       0.34289       6.86912       1.53864
 11664     5.34110     300.67562     302.03828     301.95198     301.68822     300.59836     299.23831     295.88787       0.35988       0.36013       0.36086       0.36301       0.36679       0.34379       6.43021       1.55839
 11712     5.37140     301.55062     302.66407     302.38876     301.76914     300.75542     299.25270     295.91431       0.35652       0.35676       0.35751       0.35980       0.36388       0.34448       6.25428       1.59860
 11760     5.40180     301.54374     302.75540     302.59977     302.16734     300.97975     299.27573     295.94067       0.35331       0.35353       0.35426       0.35660       0.36116       0.34499       5.83482       1.62466
 11808     5.43210     298.34999     299.66772     300.15352     301.05276     301.05046     299.30724     295.96704       0.37672       0.37482       0.37059       0.36180       0.35913       0.34536       1.23267       1.31039
 11856     5.46250     296.48874     298.95889     299.10189     299.49006     300.47998     299.32383     295.99341       0.38670       0.38694       0.38720       0.38535       0.36564       0.34579       5.27771       1.24355
 11904     5.46250     296.94166     298.90795     299.03264     299.35182     300.00983     299.30908     296.01978       0.38319       0.38287       0.38210       0.37963       0.36992       0.34656       5.42968       1.25966
 11952     5.44820     297.78187     299.81633     299.73961     299.60047     299.72899     299.27462     296.04614       0.38046       0.38035       0.38003       0.37876       0.37200       0.34746       6.56076       1.34873
 12000     5.43390     297.45353     298.67094     298.88870     299.33720     299.64318     299.23459     296.07250       0.37944       0.37927       0.37890       0.37764       0.37273       0.34842       3.53112       1.24013
 12048     5.41960     296.66166     298.04636     298.21216     298.62020     299.34975     299.18732     296.09795       0.39287       0.39200       0.38994       0.38468       0.37434       0.34939       4.41383       1.21030
 12096     5.40540     297.52249     300.33833     299.99679     299.31668     299.12943     299.12693     296.12285       0.38101       0.38134       0.38208       0.38314       0.37756       0.35052       7.73406       1.40249
 12144     5.39110     299.82562     301.82981     301.44796     300.60525     299.42467     299.07461     296.14744       0.37142       0.37173       0.37257       0.37463       0.37622       0.35167       6.79374       1.51742
 12192     5.37680     299.21291     301.95779     301.80193     301.30394     299.90828     299.05006     296.17096       0.36597       0.36625       0.36706       0.36934       0.37309       0.35259       7.14190       1.48173
 12240     5.36250     298.69729     301.78350     301.58812     301.13604     300.19766     299.05010     296.19440       0.36178       0.36205       0.36287       0.36535       0.36988       0.35325       7.27370       1.45477
 12288     5.36250     299.26874     301.99756     301.82270     301.38423     300.39945     299.06236     296.21783       0.35789       0.35815       0.35895       0.36157       0.36680       0.35369       7.10516       1.47854
 12336     5.38390     299.53000     301.23462     301.27869     301.27174     300.55867     299.08385     296.24127       0.35567       0.35590       0.35659       0.35883       0.36400       0.35394       5.07855       1.42787
 12384     5.40540     297.24062     298.35994     298.84577     299.84708     300.42620     299.10606     296.26471       0.37560       0.37382       0.36994       0.36290       0.36216       0.35407       0.81358       1.16841
 12432     5.42680     295.73416     297.19050     297.49136     298.25552     299.74937     299.10458     296.28815       0.41563       0.41422       0.41099       0.40029       0.37075       0.35429       2.60982       1.10624
 12480     5.44820     296.62624     297.87297     297.93689     298.16336     299.11310     299.06509     296.31158       0.40829       0.40832       0.40823       0.40659       0.38842       0.35552       5.03120       1.21541
 12528     5.46960     298.13520     299.17586     299.04288     298.78839     298.87860     299.00386     296.33453       0.39611       0.39638       0.39691       0.39740       0.39308       0.35772       6.66956       1.35944
 12576     5.49110     299.97937     300.63030     300.32898     299.70246     299.01102     298.94544     296.35652       0.38401       0.38441       0.38541       0.38780       0.39058       0.35985       7.14787       1.49478
 12624     5.51250     301.65333     302.11440     301.70597     300.78883     299.41227     298.90791     296.37832       0.37757       0.37793       0.37889       0.38147       0.38585       0.36143       6.79759       1.63130
 12672     5.51250     300.21145     301.59975     301.54335     301.23325     299.91878     298.90095     296.39902       0.37358       0.37390       0.37474       0.37703       0.38144       0.36249       5.96000       1.52717
 12720     5.53930     296.34583     299.79030     299.97358     300.26010     300.04961     298.91395     296.41953       0.37044       0.37074       0.37155       0.37376       0.37791       0.36316       6.12691       1.23342
 12768     5.56610     294.95354     298.41021     298.65578     299.19017     299.79062     298.92079     296.44003       0.36734       0.36763       0.36841       0.37061       0.37486       0.36356       6.81612       1.09861
 12816     5.59290     295.08333     299.01718     298.99291     298.99957     299.41982     298.90711     296.46054       0.36341       0.36369       0.36453       0.36708       0.37202       0.36375       7.97945       1.17887
 12864     5.61960     297.42853     300.19122     299.96687     299.55340     299.30703     298.88055     296.48097       0.35944       0.35970       0.36055       0.36334       0.36915       0.36376       7.83235       1.35293
 12912     5.64640     298.59291     301.05102     300.84962     300.35124     299.48016     298.85818     296.50035       0.35574       0.35599       0.35685       0.35980       0.36633       0.36361       7.23913       1.42484
 12960     5.67320     298.86062     300.39165     300.39665     300.33880     299.70338     298.85033     296.51939       0.35351       0.35374       0.35450       0.35714       0.36372       0.36333       5.78725       1.38258
 13008     5.70000     298.76958     300.26288     300.19274     300.04991     299.73491     298.85016     296.53844       0.35207       0.35229       0.35301       0.35547       0.36158       0.36295       6.46778       1.39534
 13056     5.70000     299.30562     300.62878     300.52013     300.25480     299.75741     298.85067     296.55748       0.35029       0.35051       0.35122       0.35370       0.35977       0.36248       6.53023       1.44203
 13104     5.67680     299.23083     300.28604     300.29523     300.24635     299.81722     298.85413     296.57652       0.34910       0.34919       0.34973       0.35207       0.35817       0.36195       5.84258       1.40316
 13152     5.65360     297.74395     299.55652     299.64427     299.81009     299.76873     298.85837     296.59557       0.34914       0.34933       0.34980       0.35144       0.35684       0.36137       6.58622       1.31304
 13200     5.63040     298.55687     300.54300     300.34553     299.94236     299.65268     298.85682     296.61403       0.34634       0.34655       0.34729       0.34986       0.35567       0.36077       6.93959       1.40913
 13248     5.60710     299.37937     299.62317     299.73003     299.91340     299.69747     298.85471     296.63162       0.34526       0.34537       0.34595       0.34822       0.35443       0.36016       4.35643       1.35834
 13296     5.58390     294.79687     298.62584     298.84909     299.23848     299.54416     298.85053     296.64920       0.34779       0.34726       0.34659       0.34782       0.35338       0.35952       6.56163       1.12023
 13344     5.56070     294.41708     298.21235     298.33019     298.63549     299.24500     298.83427     296.66678       0.35253       0.35265       0.35253       0.35093       0.35285       0.35889       7.42397       1.10826
 13392     5.53750     294.92145     298.05471     298.20117     298.51167     298.99684     298.80419     296.68436       0.34587       0.34607       0.34674       0.34886       0.35256       0.35829       7.22384       1.11736
 13440     5.53750     293.39979     297.60335     297.75050     298.09956     298.75339     298.76419     296.70133       0.34274       0.34294       0.34367       0.34624       0.35175       0.35770       7.59311       1.03432
 13488     5.42860     293.10854     297.24371     297.40542     297.79130     298.50593     298.71415     296.71745       0.34051       0.34070       0.34142       0.34412       0.35069       0.35711       7.38574       0.99001
 13536     5.31960     296.25979     298.15373     298.02004     297.88474     298.29771     298.65547     296.73343       0.33847       0.33866       0.33943       0.34234       0.34955       0.35650       6.89634       1.18255
 13584     5.21070     298.06395     298.12659     298.18418     298.30419     298.32715     298.59696     296.74832       0.33800       0.33817       0.33879       0.34121       0.34844       0.35589       4.72610       1.24262
 13632     5.10180     297.55937     296.94435     297.19584     297.73494     298.27798     298.54392     296.76297       0.33897       0.33912       0.33960       0.34138       0.34758       0.35527       1.99159       1.12464
 13680     4.99290     296.47770     298.09760     297.93316     297.69005     298.07158     298.48706     296.77702       0.34077       0.34077       0.34093       0.34204       0.34700       0.35466       6.47125       1.25097
 13728     4.88390     298.83354     298.06264     298.13110     298.23281     298.13935     298.43084     296.79021       0.34620       0.34568       0.34467       0.34326       0.34661       0.35407       3.32880       1.27095
 13776     4.77500     291.05645     295.97700     296.47702     297.34177     298.07431     298.38133     296.80336       0.34356       0.34373       0.34417       0.34508       0.34670       0.35350       5.97548       0.80450
 13824     4.77500     289.70541     294.53745     294.92433     295.85631     297.59770     298.32100     296.81552       0.33988       0.34008       0.34077       0.34291       0.34653       0.35297       6.91256       0.74428
 13872     4.73390     291.97416     295.33733     295.38040     295.68565     297.09135     298.23707     296.82721       0.33660       0.33681       0.33759       0.34035       0.34590       0.35245       7.26788       0.89457
 13920     4.69290     293.96875     296.48141     296.43682     296.41333     296.92300     298.14141     296.83791       0.33310       0.33333       0.33424       0.33766       0.34494       0.35193       7.13627       1.00059
 13968     4.65180     294.30687     296.88564     296.84690     296.79350     296.97419     298.05150     296.84800       0.33001       0.33023       0.33119       0.33501       0.34377       0.35140       6.99284       1.01712
 14016     4.61070     293.97958     296.94813     296.96383     296.98155     297.07595     297.97300     296.85699       0.32753       0.32775       0.32873       0.33275       0.34251       0.35085       6.94541       0.99775
 14064     4.56960     294.35833     297.04581     297.01919     297.00463     297.14528     297.90526     296.86574       0.32556       0.32577       0.32674       0.33085       0.34125       0.35029       6.79202       1.01782
 14112     4.52860     294.77166     297.23174     297.22564     297.20874     297.22594     297.84641     296.87349       0.32388       0.32409       0.32506       0.32922       0.34002       0.34972       6.61582       1.04455
 14160     4.48750     294.75791     297.05240     297.07631     297.14533     297.28083     297.79606     296.88081       0.32231       0.32252       0.32350       0.32775       0.33885       0.34914       6.51530       1.02227
 14208     4.48750     295.06083     297.39257     297.35094     297.27270     297.30871     297.75124     296.88814       0.32036       0.32059       0.32167       0.32620       0.33770       0.34856       6.84208       1.06141
 14256     4.46250     295.01874     297.50144     297.48650     297.43097     297.37439     297.71249     296.89471       0.31800       0.31823       0.31939       0.32436       0.33655       0.34797       6.67300       1.03976
 14304     4.43750     295.32229     297.33709     297.33074     297.35287     297.41720     297.67990     296.90057       0.31615       0.31637       0.31751       0.32260       0.33541       0.34738       6.17009       1.03426
 14352     4.41250     295.77395     297.64075     297.61965     297.53955     297.45358     297.65123     296.90643       0.31424       0.31447       0.31567       0.32097       0.33429       0.34678       6.25746       1.06584
 14400     4.38750     295.33229     296.23823     296.50642     297.07203     297.46244     297.62696     296.91229       0.31389       0.31408       0.31507       0.31986       0.33324       0.34619       4.48276       0.95327
 14448     4.36250     294.44124     296.51084     296.53327     296.65235     297.26203     297.59899     296.91815       0.31362       0.31382       0.31484       0.31938       0.33231       0.34560       6.33972       0.96672
 14496     4.33750     295.84645     297.09113     296.99719     296.90438     297.16026     297.56477     296.92335       0.31222       0.31243       0.31353       0.31838       0.33140       0.34502       6.15185       1.06048
 14544     4.31250     295.57208     297.23821     297.21561     297.18039     297.18770     297.53151     296.92775       0.31120       0.31140       0.31246       0.31734       0.33052       0.34444       6.09301       1.05276
 14592     4.31250     295.10854     296.85636     296.94584     297.11391     297.22602     297.50296     296.93214       0.31123       0.31139       0.31231       0.31674       0.32971       0.34386       5.65102       0.99885
 14640     4.36070     296.23249     297.32567     297.24173     297.12215     297.20439     297.47666     296.93654       0.31099       0.31117       0.31211       0.31637       0.32897       0.34329       5.84665       1.10173
 14688     4.40890     297.75062     298.45474     298.21083     297.72024     297.29067     297.45349     296.94093       0.30973       0.30993       0.31098       0.31560       0.32824       0.34273       6.10952       1.22370
 14736     4.45710     299.19312     299.56712     299.25192     298.54906     297.55997     297.44122     296.94533       0.30702       0.30728       0.30862       0.31411       0.32747       0.34218       6.19508       1.33524
 14784     4.50540     296.28875     298.58778     298.66420     298.64886     297.88317     297.44624     296.94972       0.30502       0.30523       0.30650       0.31239       0.32664       0.34163       6.21418       1.12611
 14832     4.55360     295.30687     296.99922     297.21682     297.67644     297.90895     297.46049     296.95412       0.30530       0.30548       0.30650       0.31163       0.32589       0.34108       5.22712       1.03504
 14880     4.60180     294.95395     296.69655     296.83364     297.15580     297.69751     297.46760     296.95851       0.30584       0.30600       0.30692       0.31145       0.32521       0.34055       5.47143       1.01655
 14928     4.65000     295.34354     296.65571     296.73218     296.95533     297.48082     297.46316     296.96291       0.30597       0.30613       0.30702       0.31131       0.32459       0.34002       5.72805       1.03631
 14976     4.65000     296.37041     296.92590     296.95145     297.03075     297.33826     297.44979     296.96724       0.30627       0.30641       0.30722       0.31124       0.32402       0.33950       4.91543       1.09008
 15024     4.65360     289.79541     293.37013     294.26015     295.91347     297.17144     297.43142     296.97055       0.30734       0.30745       0.30807       0.31148       0.32353       0.33899       3.06389       0.59731
 15072     4.65710     285.19791     289.13204     290.26228     292.77744     296.35163     297.39084     296.97348       0.30904       0.30914       0.30964       0.31227       0.32314       0.33849       2.37062       0.36476
 15120     4.66070     285.04624     289.35935     289.83057     291.18706     295.09582     297.29729     296.97637       0.30856       0.30874       0.30953       0.31262       0.32280       0.33799       5.72151       0.47228
 15168     4.66430     284.81499     289.32648     289.80210     291.09499     294.22257     297.15580     296.97826       0.30689       0.30709       0.30801       0.31187       0.32240       0.33751       5.61107       0.45977
 15216     4.66790     287.29583     290.25781     290.47735     291.22213     293.65560     296.98880     296.97897       0.30541       0.30560       0.30659       0.31088       0.32196       0.33704       5.89011       0.54321
 15264     4.67140     291.43895     291.31475     291.43736     291.87935     293.43883     296.81431     296.97837       0.30503       0.30518       0.30602       0.31010       0.32150       0.33657       4.60524       0.64471
 15312     4.67500     294.91374     294.18142     293.75725     293.07854     293.49753     296.64829     296.97649       0.30394       0.30414       0.30515       0.30945       0.32104       0.33612       6.01324       0.98008
 15360     4.67500     294.91833     295.24433     295.05982     294.59183     293.99662     296.50888     296.97349       0.30185       0.30206       0.30320       0.30818       0.32051       0.33566       5.77699       0.98480
 15408     4.64820     291.88500     292.74918     293.27123     294.16478     294.44171     296.40562     296.96938       0.30248       0.30259       0.30333       0.30758       0.32002       0.33522       2.46140       0.67009
 15456     4.62140     291.61437     290.94940     291.33438     292.36934     294.26538     296.31674     296.96495       0.30465       0.30475       0.30528       0.30823       0.31964       0.33478       2.23994       0.61235
 15504     4.59460     293.95312     291.61661     291.79458     292.33390     293.92788     296.21767     296.95953       0.30653       0.30654       0.30689       0.30916       0.31935       0.33435       1.27817       0.74492
 15552     4.56790     295.44812     294.13517     293.79750     293.23838     293.80582     296.11307     296.95364       0.30922       0.30908       0.30892       0.31015       0.31912       0.33393       4.68465       1.01850
 15600     4.54110     289.85624     292.62382     293.03227     293.67689     294.04247     296.02029     296.94676       0.30753       0.30767       0.30823       0.31046       0.31891       0.33351       5.15069       0.65214
 15648     4.51430     287.92562     291.15679     291.48618     292.32791     293.91230     295.93813     296.93944       0.30553       0.30571       0.30655       0.30983       0.31865       0.33311       5.72846       0.56869
 15696     4.48750     289.08249     290.73428     291.07098     291.90917     293.62206     295.84917     296.93174       0.30448       0.30463       0.30541       0.30894       0.31835       0.33271       4.63831       0.55846
 15744     4.48750     292.31791     292.72346     292.53136     292.36621     293.39389     295.75233     296.92300       0.30280       0.30300       0.30398       0.30798       0.31800       0.33232       6.08051       0.78960
 15792     4.45710     293.40770     294.35944     294.14875     293.70839     293.57986     295.66115     296.91408       0.30052       0.30073       0.30186       0.30658       0.31757       0.33193       6.12815       0.90176
 15840     4.42680     292.07291     293.98231     294.01232     294.00886     293.91111     295.59127     296.90407       0.29882       0.29902       0.30016       0.30520       0.31709       0.33155       5.87247       0.81011
 15888     4.39640     287.94291     291.76455     292.26015     293.19395     294.03004     295.53825     296.89381       0.29768       0.29790       0.29904       0.30411       0.31660       0.33117       5.52688       0.57000
 15936     4.36610     286.91208     290.48429     290.90123     291.90236     293.73562     295.48389     296.88356       0.29664       0.29687       0.29805       0.30319       0.31610       0.33079       5.60253       0.53062
